sample_id	MEND	Gene	Expression	Type	Threshold	effective_length
TH03_0114_S01	10497366.74	NAV2-AS4	0.13750352375	Up	0	1052.63
TH03_0024_S01	10752266.85	PTCD2P2	0.111031312389	Up	0	919.72
TH03_0024_S01	10752266.85	RP11-166N6.3	0.298658315565	Up	0	1013.72
TH03_0027_S01	11540237.05	RP11-83J16.3	0.238786859587	Up	0.176311850548	1102.34
TH02_0096_S01	11672399.97	RP11-806K15.1	0.226508529809	Up	0	1035.95
TH02_0096_S01	11672399.97	FOXR1	0.111031312389	Up	0.0362440273166	981.95
TH03_0027_S01	11540237.05	C6orf58	0.344828496997	Up	0.277918636799	1043.34
TH02_0096_S01	11672399.97	RP11-364P22.1	0.124328135002	Up	0	939.95
TH03_0024_S01	10752266.85	PTX4	0.69599381311	Up	0.210507676005	941.72
TH03_0027_S01	11540237.05	RP11-153M7.1	0.286881147788	Up	0.277918636799	925.34
TH03_0114_S01	10497366.74	RPL3P10	0.0565835283664	Up	0	1035.63
TH03_0027_S01	11540237.05	XXbac-B444P24.10	0.464668267003	Up	0.430057376623	1083.34
TH03_0024_S01	10752266.85	KRT18P20	0.298658315565	Up	0	1103.72
TH03_0024_S01	10752266.85	THEGL	0.62293035092	Up	0.210507676005	1044.28
TH03_0024_S01	10752266.85	CH17-125A10.1	0.807354922058	Up	0	968.72
TH03_0114_S01	10497366.74	SMARCE1P1	0.0840642647885	Up	0.071774750948	1057.63
TH03_0114_S01	10497366.74	ABC12-47964100C23.1	0.18903382439	Up	0	909.63
TH02_0096_S01	11672399.97	CCDC134	0.238786859587	Down	0.313304007053	1092.95
TH03_0027_S01	11540237.05	PSAT1P3	0.226508529809	Up	0.106960088015	954.34
TH02_0096_S01	11672399.97	PSMC1P7	0.0143552929771	Up	0	1137.95
TH02_0096_S01	11672399.97	CAPZA3	0.0143552929771	Up	0	909.95
TH03_0027_S01	11540237.05	MCHR2	0.0565835283664	Up	0	1154.34
TH03_0024_S01	10752266.85	KRT17P4	0.238786859587	Up	0.210507676005	1198.62
TH03_0024_S01	10752266.85	WFDC13	0.400537929584	Up	0.071774750948	1196.72
TH03_0027_S01	11540237.05	RP11-174O3.1	0.20163386117	Up	0.176311850548	1070.34
TH03_0114_S01	10497366.74	KRT16P1	0.823749360308	Up	0.488497883081	1149
TH02_0096_S01	11672399.97	DSCAM-AS1	0.0285691521968	Up	0	1170.83
TH03_0024_S01	10752266.85	PKN2-AS1	0.641546029088	Up	0.632404923439	1104.78
TH02_0096_S01	11672399.97	RP4-621B10.8	0.739848102699	Up	0.661560535431	1115.95
TH03_0027_S01	11540237.05	AC008268.1	0.464668267003	Up	0.106960088015	962.34
TH02_0096_S01	11672399.97	MIMT1	0.790772037862	Up	0.244370207191	1112.95
TH02_0096_S01	11672399.97	AC074019.2	0.0426443374085	Up	0	918.95
TH03_0027_S01	11540237.05	DDX11L16	0.20163386117	Up	0.141808778048	1149.34
TH03_0027_S01	11540237.05	RP11-386J22.3	0.378511623254	Up	0.244370207191	1089.34
TH03_0024_S01	10752266.85	AP000962.1	0.226508529809	Up	0.141808778048	925.72
TH03_0027_S01	11540237.05	LINC01359	0.978195629682	Up	0.861450731754	1050.28
TH02_0096_S01	11672399.97	HCCAT5	0.0840642647885	Up	0.071774750948	901.95
TH02_0096_S01	11672399.97	CXADRP2	0.0426443374085	Up	0	911.95
TH03_0027_S01	11540237.05	TRIM50	0.526068811668	Up	0.419368445873	1053.05
TH03_0027_S01	11540237.05	GRAMD4P7	0.111031312389	Up	0	1075.34
TH02_0096_S01	11672399.97	KCNQ1-AS1	0.150559676575	Up	0.106960088015	906.95
TH03_0024_S01	10752266.85	CTB-158E9.2	0.13750352375	Up	0	992.72
TH03_0024_S01	10752266.85	EPN2-AS1	0.2750070475	Up	0.210507676005	1014.72
TH03_0027_S01	11540237.05	RP11-45M22.3	0.782408564927	Up	0.429519712925	1074.34
TH03_0027_S01	11540237.05	OR5K2	0.584962500721	Up	0.210507676005	903.34
TH03_0027_S01	11540237.05	ASS1P5	0.0565835283664	Up	0	1082.34
TH03_0114_S01	10497366.74	RP11-248N22.1	0.0703893278914	Up	0	1015.63
TH03_0024_S01	10752266.85	RP11-259K5.1	0.286881147788	Up	0.176311850548	1034.72
TH03_0114_S01	10497366.74	BZW1P1	0.0565835283664	Up	0	1111.63
TH02_0096_S01	11672399.97	LRRC52	0.18903382439	Up	0.141808778048	1191.95
TH03_0024_S01	10752266.85	SRPK2P	0.111031312389	Up	0.106960088015	924.72
TH03_0027_S01	11540237.05	RBMXP2	0.790772037862	Up	0.49150043726	1011.34
TH03_0024_S01	10752266.85	RP11-134K13.2	0.286881147788	Up	0.244370207191	925.72
TH02_0096_S01	11672399.97	NAP1L1P2	0.0703893278914	Up	0	911.95
TH03_0024_S01	10752266.85	WNT8A	0.20163386117	Up	0.0358882322907	1017.72
TH03_0027_S01	11540237.05	CASP1P2	0.333423733725	Up	0.210507676005	1101.34
TH03_0027_S01	11540237.05	HILS1	0.823749360308	Up	0.6579002738	1062.34
TH03_0027_S01	11540237.05	OR52E5	0.0565835283664	Up	0	1157.34
TH02_0096_S01	11672399.97	NT5C1A	0.298658315565	Up	0.244370207191	929.95
TH03_0027_S01	11540237.05	HDAC1P2	0.298658315565	Up	0.176311850548	1078.05
TH03_0114_S01	10497366.74	REG4	0.933572638261	Up	0.6579002738	1001.78
TH03_0027_S01	11540237.05	RP4-598P13.1	0.823749360308	Up	0.376399189234	999.34
TH03_0027_S01	11540237.05	AC107982.4	0.722466024471	Up	0.0362440273166	1143.34
TH03_0114_S01	10497366.74	RP11-1084J3.1	0.0840642647885	Up	0	1016.63
TH02_0096_S01	11672399.97	PABPC1L2B-AS1	0.516015147004	Up	0	989.95
TH03_0027_S01	11540237.05	RP11-111E14.1	0.286881147788	Up	0.176311850548	915.34
TH03_0027_S01	11540237.05	IL22	0.0565835283664	Up	0	993.34
TH03_0114_S01	10497366.74	RP5-875O13.1	0.963474123975	Up	0.946536004543	1075.47
TH03_0024_S01	10752266.85	RP11-575F12.1	0.150559676575	Up	0.141808778048	1185.72
TH03_0114_S01	10497366.74	CSN2	0.0976107966264	Up	0	937.63
TH03_0027_S01	11540237.05	MIR137HG	0.263034405834	Up	0.141808778048	1011.49
TH03_0027_S01	11540237.05	LINC00216	0.918386234446	Up	0.772090137005	958.34
TH02_0096_S01	11672399.97	MIR137HG	0.17632277264	Up	0.141808778048	924.61
TH03_0024_S01	10752266.85	AC013470.6	0.0840642647885	Up	0.071774750948	1018.72
TH03_0027_S01	11540237.05	KCNK16	0.6322682155	Up	0	1115.34
TH02_0096_S01	11672399.97	LINC01606	0.20163386117	Up	0.141808778048	1006.14
TH02_0096_S01	11672399.97	ZNRF4	0.0285691521968	Up	0	1248.95
TH02_0096_S01	11672399.97	OTOL1	0.0143552929771	Up	0	1256.95
TH02_0096_S01	11672399.97	RP11-899L11.1	0.0285691521968	Up	0	1269.95
TH03_0027_S01	11540237.05	OVCH1	0.356143810225	Up	0.176311850548	1440.18
TH03_0114_S01	10497366.74	PDX1-AS1	0.18903382439	Up	0	1348.63
TH03_0024_S01	10752266.85	FLJ26850	0.62293035092	Up	0.461326688528	1349.72
TH03_0027_S01	11540237.05	RP11-64C1.1	0.0426443374085	Up	0	1445.34
TH03_0027_S01	11540237.05	LINC00598	0.454175893186	Up	0.210507676005	1308.19
TH02_0096_S01	11672399.97	RP11-785G17.1	0.238786859587	Up	0.141808778048	1365.95
TH03_0027_S01	11540237.05	RP11-510C10.4	0.575312330687	Up	0	1253.34
TH03_0114_S01	10497366.74	FKBP4P6	0.0143552929771	Up	0	1203.63
TH03_0027_S01	11540237.05	AADACL2	0.0840642647885	Up	0.0362440273166	1330.34
TH02_0096_S01	11672399.97	CYP4F24P	0.226508529809	Up	0.106960088015	1402.95
TH02_0096_S01	11672399.97	CCT4P2	0.0840642647885	Up	0.0358882322907	1370.95
TH02_0096_S01	11672399.97	RBM41	0.584962500721	Down	0.60696709156	1315.58
TH03_0027_S01	11540237.05	RP11-769N22.1	0.263034405834	Up	0	1447.34
TH03_0027_S01	11540237.05	KRTAP5-7	0.545968369105	Up	0.244370207191	1251.34
TH03_0027_S01	11540237.05	KRT16P2	1	Up	0.504391551018	1264.56
TH03_0114_S01	10497366.74	PTF1A	0.6322682155	Up	0.0362440273166	1408.63
TH03_0024_S01	10752266.85	ADGRD2	0.321928094887	Up	0.244370207191	1315.88
TH03_0027_S01	11540237.05	BMP10	0.0840642647885	Up	0	1427.34
TH02_0096_S01	11672399.97	DRD3	0.0143552929771	Up	0	1379.95
TH03_0114_S01	10497366.74	RP11-475J5.6	0.0143552929771	Up	0	1246.63
TH03_0024_S01	10752266.85	IRGC	0.321928094887	Up	0.071774750948	1486.72
TH03_0114_S01	10497366.74	NACAP1	0.604071323669	Up	0.531595647335	1426.63
TH03_0024_S01	10752266.85	ODF3L2	0.978195629682	Up	0.593724250793	1217.72
TH03_0027_S01	11540237.05	FAM90A3P	0.0285691521968	Up	0	1238.34
TH03_0024_S01	10752266.85	LINC00593	0.214124805353	Up	0.175973325968	1307.72
TH03_0027_S01	11540237.05	FAM90A4P	0.0285691521968	Up	0	1238.34
TH03_0024_S01	10752266.85	LL22NC03-80A10.11	0.68706068834	Up	0.071774750948	1466.72
TH02_0096_S01	11672399.97	RP11-14N9.1	0.0565835283664	Up	0	1383.95
TH03_0024_S01	10752266.85	SOHLH1	0.321928094887	Up	0.210507676005	1235.72
TH03_0024_S01	10752266.85	LINC00167	0.321928094887	Up	0.268084198236	1243.72
TH03_0024_S01	10752266.85	RP11-748H22.1	0.389566811763	Up	0.210507676005	1237.44
TH03_0027_S01	11540237.05	RP11-259G18.2	0.443606651476	Up	0.344080448151	1282.34
TH03_0024_S01	10752266.85	APOL5	0.2750070475	Up	0.106960088015	1262.72
TH03_0024_S01	10752266.85	RP5-842K16.1	0.400537929584	Up	0	1263.72
TH03_0024_S01	10752266.85	SLC2A7	0.17632277264	Up	0.071774750948	1363.72
TH03_0114_S01	10497366.74	CHRND	0.286881147788	Up	0.141808778048	1283.53
TH02_0096_S01	11672399.97	OPRM1	0.0143552929771	Up	0	1359.95
TH03_0024_S01	10752266.85	CTCFL	0.226508529809	Up	0.141808778048	1336.72
TH03_0027_S01	11540237.05	AP000473.8	0.933572638261	Up	0.896965801716	1380.34
TH02_0096_S01	11672399.97	GTF2H2B	0.17632277264	Down	0.656122922897	1313.29
TH02_0096_S01	11672399.97	LINC00919	0.0426443374085	Up	0	1368.95
TH02_0096_S01	11672399.97	LIMD1-AS1	0.310340120612	Down	0.842256784439	1358.95
TH03_0027_S01	11540237.05	TRIM49	0.0840642647885	Up	0	1280.34
TH03_0114_S01	10497366.74	GFY	0.163498732283	Up	0.141808778048	1428.63
TH03_0027_S01	11540237.05	LINC01121	0.782408564927	Up	0.687809228897	1259.49
TH03_0024_S01	10752266.85	API5P2	0.0840642647885	Up	0	1322.72
TH03_0024_S01	10752266.85	AC104809.4	0.918386234446	Up	0.441114872694	1276.3
TH03_0024_S01	10752266.85	FLJ13224	0.454175893186	Up	0.429846256971	1338.72
TH02_0096_S01	11672399.97	RP11-354P17.15	0.0285691521968	Up	0	1281.95
TH03_0024_S01	10752266.85	RP5-978I12.1	0.18903382439	Up	0.0362440273166	1493.72
TH03_0024_S01	10752266.85	RP11-306G20.1	0.263034405834	Up	0.210507676005	1335.72
TH03_0027_S01	11540237.05	NPFFR2	0.575312330687	Up	0.472911119461	1488.3
TH03_0027_S01	11540237.05	LINC01105	0.584962500721	Up	0.376716196537	1298.24
TH02_0096_S01	11672399.97	TRIM53AP	0.0565835283664	Up	0	1366.95
TH03_0027_S01	11540237.05	DBH	0.879705766282	Up	0.74874907732	1498.48
TH03_0027_S01	11540237.05	LUZP4	0.0426443374085	Up	0	1449.34
TH03_0027_S01	11540237.05	EEF1A1P38	0.226508529809	Up	0.071774750948	1232.34
TH03_0114_S01	10497366.74	PRAMEF7	0.2750070475	Up	0	1431.63
TH03_0027_S01	11540237.05	TPTE2	0.367371065649	Up	0.344080448151	1405.34
TH02_0096_S01	11672399.97	RP11-257K9.8	0.0285691521968	Up	0	1458.95
TH03_0027_S01	11540237.05	RP11-344P13.3	0.124328135002	Up	0.0362440273166	1391.34
TH03_0024_S01	10752266.85	AC002310.7	0.6322682155	Up	0.409074544907	1312.72
TH03_0114_S01	10497366.74	RP11-405A12.1	0.310340120612	Up	0.071774750948	1369.63
TH03_0027_S01	11540237.05	RP11-314N2.2	0.0426443374085	Up	0	1241.34
TH03_0024_S01	10752266.85	MYOG	0.454175893186	Up	0.106960088015	1352.72
TH03_0027_S01	11540237.05	TBC1D3F	0.0840642647885	Up	0	1493.34
TH03_0027_S01	11540237.05	RP11-669N7.3	0.163498732283	Up	0	1411.34
TH02_0096_S01	11672399.97	RP11-477J21.2	0.0426443374085	Up	0	1285.95
TH03_0027_S01	11540237.05	ASZ1	0.0840642647885	Up	0	1266.34
TH03_0027_S01	11540237.05	IFNG-AS1	0.910732661903	Up	0.472911119461	1340.98
TH03_0027_S01	11540237.05	RP11-231E6.1	0.226508529809	Up	0.0833665505052	1406.34
TH02_0096_S01	11672399.97	MYLKP1	0.0285691521968	Up	0	1402.95
TH02_0096_S01	11672399.97	THAP6	0.941106310946	Down	1.07263970375	1432.64
TH03_0024_S01	10752266.85	ESX1	0.13750352375	Up	0	1319.72
TH03_0024_S01	10752266.85	KRT8P18	0.111031312389	Up	0	1269.72
TH03_0027_S01	11540237.05	AWAT2	0.378511623254	Up	0.106960088015	1237.61
TH03_0027_S01	11540237.05	SLC2A3P4	0.454175893186	Up	0.234853774309	1314.34
TH03_0027_S01	11540237.05	FBXW11P1	0.69599381311	Up	0.602723956108	1317.34
TH03_0027_S01	11540237.05	KRTAP16-1	0.0426443374085	Up	0.0362440273166	1397.34
TH02_0096_S01	11672399.97	SHISA8	0.956056652412	Up	0.666062772274	1227.95
TH03_0027_S01	11540237.05	GJD4	0.150559676575	Up	0.141808778048	1423.34
TH03_0027_S01	11540237.05	RP11-89N17.4	0.389566811763	Up	0.176311850548	1432.34
TH03_0024_S01	10752266.85	GOLGA6A	0.555816155062	Up	0.344080448151	1484.17
TH03_0024_S01	10752266.85	LINC01361	0.475084882949	Up	0.277918636799	1300.72
TH03_0027_S01	11540237.05	RNASE13	0.356143810225	Up	0.106960088015	1450.34
TH03_0027_S01	11540237.05	LRRC18	0.286881147788	Up	0.244370207191	1460.34
TH03_0027_S01	11540237.05	RP11-536C5.7	0.941106310946	Up	0.751961052418	1421.34
TH03_0027_S01	11540237.05	RP11-21G15.1	0.50589092973	Up	0.311149060726	1366.7
TH02_0096_S01	11672399.97	CTD-3065J16.6	0.903038270113	Up	0.854968428612	1211.69
TH02_0096_S01	11672399.97	GLULP5	0.0426443374085	Up	0	1212.95
TH03_0024_S01	10752266.85	LINC01165	0.411426245726	Up	0.176311850548	1447.72
TH03_0027_S01	11540237.05	RP11-264B17.4	0.992768430769	Up	0.962352216244	1321.34
TH02_0096_S01	11672399.97	FSCN1P1	0.516015147004	Up	0.244370207191	1303.95
TH03_0024_S01	10752266.85	RP11-616L12.4	0.0285691521968	Up	0	1277.72
TH03_0114_S01	10497366.74	SF3A3P2	0.0840642647885	Up	0.071774750948	1378.63
TH03_0027_S01	11540237.05	RP6-186E3.1	0.0426443374085	Up	0	1387.34
TH03_0027_S01	11540237.05	RP11-8H2.1	0.411426245726	Up	0.289402633905	1367.34
TH03_0114_S01	10497366.74	RP11-74M13.4	0.0840642647885	Up	0.071774750948	1590.03
TH02_0096_S01	11672399.97	LINC00606	0.13750352375	Up	0	1715.13
TH02_0096_S01	11672399.97	RP5-894D12.5	0.0426443374085	Up	0.0362440273166	1775.95
TH03_0027_S01	11540237.05	RP11-317J9.1	0.238786859587	Up	0.176311850548	1796.34
TH03_0027_S01	11540237.05	RP11-1281K21.8	0.0703893278914	Up	0.0362440273166	1555.34
TH03_0024_S01	10752266.85	SIRPAP1	0.53605290024	Up	0.387328118086	1594.72
TH03_0024_S01	10752266.85	SLC25A31	0.214124805353	Up	0.0362440273166	1665.72
TH02_0096_S01	11672399.97	RP11-629G13.1	0.722466024471	Up	0.535611569881	1756.95
TH03_0027_S01	11540237.05	NLRP4	0.20163386117	Up	0.141808778048	1624.34
TH02_0096_S01	11672399.97	RP11-582E3.6	0.464668267003	Down	0.592797219753	1683.95
TH03_0114_S01	10497366.74	TRIM40	0.111031312389	Up	0.071774750948	1511.63
TH03_0027_S01	11540237.05	RP11-227D13.1	0.584962500721	Up	0.523526370525	1786.34
TH03_0114_S01	10497366.74	CRHR1-IT1	0.903038270113	Down	1.01406002045	1545.25
TH03_0114_S01	10497366.74	CTB-134H23.3	0.704871964456	Up	0.482645124197	1711.63
TH03_0027_S01	11540237.05	RP1-117O3.2	0.310340120612	Up	0.141808778048	1523.34
TH03_0027_S01	11540237.05	RP11-490G2.2	0.13750352375	Up	0	1653.34
TH03_0027_S01	11540237.05	RP11-1102P22.2	0.238786859587	Up	0.071774750948	1565.34
TH03_0024_S01	10752266.85	IFIT1B	0.163498732283	Up	0.106960088015	1796.72
TH02_0096_S01	11672399.97	RP4-630C24.3	0.0143552929771	Up	0	1576.95
TH02_0096_S01	11672399.97	RP11-474D1.2	0.0426443374085	Up	0.0362440273166	1535.95
TH03_0024_S01	10752266.85	RP11-548K23.11	0.68706068834	Up	0	1672.72
TH03_0027_S01	11540237.05	RP11-287D1.2	0.13750352375	Up	0.071774750948	1706.34
TH02_0096_S01	11672399.97	DPH6	0.799087306074	Down	1.2741382122	1622.11
TH02_0096_S01	11672399.97	POLR2J4	0.786596361891	Down	0.971644759178	1677.915
TH02_0096_S01	11672399.97	RP11-989E6.3	0.0285691521968	Up	0	1661.95
TH03_0027_S01	11540237.05	HEATR9	0.250961573533	Up	0.210507676005	1672.34
TH02_0096_S01	11672399.97	TMEM235	0.97085365434	Up	0.071774750948	1776.88
TH02_0096_S01	11672399.97	LRRC3B	0.66902676551	Up	0.6579002738	1518.95
TH02_0096_S01	11672399.97	AP001627.1	0.432959407276	Up	0.354969769716	1576.95
TH02_0096_S01	11672399.97	NKX6-3	0.69599381311	Up	0.176311850548	1505.95
TH02_0096_S01	11672399.97	AC010729.2	0.575312330687	Up	0.0362440273166	1568.95
TH03_0027_S01	11540237.05	RP11-16K12.1	0.831877241192	Up	0.429846256971	1743.34
TH03_0027_S01	11540237.05	AC013460.1	0.344828496997	Up	0.244370207191	1675.31
TH03_0027_S01	11540237.05	RP11-76C10.6	0.333423733725	Up	0.141808778048	1560.34
TH03_0027_S01	11540237.05	CTD-3126B10.1	0.20163386117	Up	0	1681.34
TH03_0027_S01	11540237.05	TMEM213	0.62293035092	Up	0.409074544907	1798.47
TH02_0096_S01	11672399.97	NAF1	0.903038270113	Down	1.15185964108	1547.64
TH03_0024_S01	10752266.85	LINC00535	0.613531652918	Up	0.482645124197	1738.72
TH03_0027_S01	11540237.05	CYP2C9	0.918386234446	Up	0.627689063549	1690.34
TH02_0096_S01	11672399.97	FEZF2	0.0143552929771	Up	0	1740.95
TH03_0027_S01	11540237.05	RP11-560A15.6	0.0703893278914	Up	0	1797.34
TH03_0114_S01	10497366.74	MTND5P11	0.847996906555	Up	0.736069381237	1683.63
TH03_0027_S01	11540237.05	RP11-310H4.6	0.214124805353	Up	0.0358882322907	1791.34
TH03_0027_S01	11540237.05	HSPA8P11	0.18903382439	Up	0.141808778048	1741.34
TH03_0024_S01	10752266.85	GPR50	0.238786859587	Up	0.0362440273166	1672.72
TH03_0027_S01	11540237.05	XKR3	0.111031312389	Up	0.071774750948	1533.34
TH02_0096_S01	11672399.97	MIR124-2HG	0.367371065649	Up	0	1596.08
TH03_0027_S01	11540237.05	SLC35G6	0.250961573533	Up	0.210507676005	1540.34
TH02_0096_S01	11672399.97	HNRNPKP3	0.0143552929771	Up	0	1704.95
TH03_0114_S01	10497366.74	SLC25A47	0.903038270113	Up	0.244370207191	1531.22
TH03_0024_S01	10752266.85	RP11-753A21.1	0.238786859587	Up	0	1787.72
TH02_0096_S01	11672399.97	RNFT1	0.555816155062	Down	1.23316085339	1767.85
TH03_0027_S01	11540237.05	TBX22	0.0976107966264	Up	0.0362440273166	1798.34
TH03_0024_S01	10752266.85	CICP9	0.238786859587	Up	0.071774750948	1737.72
TH03_0027_S01	11540237.05	RP11-106M3.5	0.464668267003	Up	0	1745.34
TH03_0114_S01	10497366.74	TMEM44	0.443606651476	Down	0.79091835022	1741.24
TH03_0024_S01	10752266.85	GOLGA8EP	0.0143552929771	Up	0	1783.72
TH03_0024_S01	10752266.85	CXXC1P1	0.0565835283664	Up	0	1721.72
TH03_0024_S01	10752266.85	PHOX2A	0.910732661903	Up	0.244370207191	1523.72
TH03_0114_S01	10497366.74	AC087762.1	0.0426443374085	Up	0.0362440273166	1637.63
TH02_0096_S01	11672399.97	AHSG	0.378511623254	Up	0.344080448151	1511.48
TH03_0024_S01	10752266.85	MTUS2-AS1	0.18903382439	Up	0.176311850548	1567.74
TH03_0027_S01	11540237.05	MAGEA2	0.575312330687	Up	0.141808778048	1765.47
TH03_0114_S01	10497366.74	TSSK2	0.0840642647885	Up	0	1687.63
TH02_0096_S01	11672399.97	THAP1	0.823749360308	Down	1.28046870232	1736.29
TH03_0024_S01	10752266.85	WDR64	0.286881147788	Up	0.233112975955	1791.29
TH03_0024_S01	10752266.85	HMX1	0.226508529809	Up	0.176311850548	1703.72
TH03_0114_S01	10497366.74	TMEM74	0.941106310946	Up	0.903471112251	1612.63
TH02_0096_S01	11672399.97	RP11-403A3.1	0.226508529809	Up	0.0362440273166	1530.95
TH02_0096_S01	11672399.97	TRIM53BP	0.0143552929771	Up	0	1542.95
TH02_0096_S01	11672399.97	FAM185A	0.765534746363	Down	0.881786227226	1691.05
TH03_0027_S01	11540237.05	KARSP1	0.111031312389	Up	0	1595.34
TH03_0024_S01	10752266.85	ASNSP1	0.0976107966264	Up	0.0362440273166	1631.72
TH03_0027_S01	11540237.05	RP11-629G13.1	0.584962500721	Up	0.535611569881	1777.34
TH03_0024_S01	10752266.85	PMCHL2	0.0703893278914	Up	0	1665.72
TH03_0114_S01	10497366.74	PNPLA5	0.111031312389	Up	0.106960088015	1614.03
TH03_0024_S01	10752266.85	RP11-93B14.6	0.545968369105	Up	0.268831819296	1757.72
TH03_0024_S01	10752266.85	NLRP4	0.226508529809	Up	0.141808778048	1605.72
TH03_0027_S01	11540237.05	RP4-644L1.2	0.432959407276	Up	0.32233402133	1512.34
TH03_0027_S01	11540237.05	RP11-248C1.3	0.298658315565	Up	0	1566.34
TH03_0027_S01	11540237.05	RP5-978I12.1	0.150559676575	Up	0.0362440273166	1512.34
TH03_0027_S01	11540237.05	GFRAL	0.124328135002	Up	0	1754.34
TH03_0024_S01	10752266.85	RP11-515O17.2	0.298658315565	Up	0.141808778048	1564.72
TH03_0027_S01	11540237.05	G6PC2	0.111031312389	Up	0.071774750948	1599.23
TH03_0024_S01	10752266.85	LINC01305	0.18903382439	Up	0.176311850548	1670.54
TH03_0024_S01	10752266.85	GOLGA8UP	0.0840642647885	Up	0.071774750948	1579.72
TH03_0027_S01	11540237.05	RP11-222A5.1	0.0976107966264	Up	0	1652.34
TH02_0096_S01	11672399.97	ATXN7L1	0.526068811668	Down	0.766944408417	1567.25
TH03_0027_S01	11540237.05	RP11-676J12.4	0.713695814843	Up	0.591185569763	1597.38
TH03_0027_S01	11540237.05	RP11-133L19.3	0.584962500721	Up	0.0362440273166	1556.34
TH03_0027_S01	11540237.05	AC002398.11	0.443606651476	Up	0.440215468407	1555.34
TH03_0114_S01	10497366.74	RP11-515O17.2	0.214124805353	Up	0.141808778048	1611.63
TH03_0114_S01	10497366.74	PPEF2	0.0840642647885	Up	0.071774750948	1668.63
TH03_0027_S01	11540237.05	GOLGA6L3	0.704871964456	Up	0.472911119461	1522.34
TH03_0027_S01	11540237.05	RP11-205K6.3	0.124328135002	Up	0.071774750948	1777.34
TH03_0024_S01	10752266.85	TRIM43	0.111031312389	Up	0.0362440273166	1506.72
TH03_0027_S01	11540237.05	RP11-325P15.1	0.111031312389	Up	0.106610842049	1508.34
TH03_0114_S01	10497366.74	RP11-566K11.5	0.823749360308	Up	0	1771.63
TH03_0027_S01	11540237.05	PES1P2	0.111031312389	Up	0	1578.34
TH03_0114_S01	10497366.74	RP11-50C13.2	0.0143552929771	Up	0	1628.63
TH03_0027_S01	11540237.05	RP11-290F5.2	0.555816155062	Up	0.482645124197	1996.34
TH03_0024_S01	10752266.85	RP11-622C24.1	0.17632277264	Up	0.0362440273166	1981.72
TH03_0027_S01	11540237.05	AC093690.1	0.545968369105	Up	0.471435546875	1953.34
TH03_0027_S01	11540237.05	AL023806.1	0.678071905113	Up	0.344898492098	1916.34
TH03_0027_S01	11540237.05	RP11-429E11.3	0.150559676575	Up	0.071774750948	1843.34
TH03_0024_S01	10752266.85	HRH3	0.454175893186	Up	0.176311850548	1930.94
TH02_0096_S01	11672399.97	RP11-572C15.5	0.0285691521968	Up	0	1844.95
TH02_0096_S01	11672399.97	LINC00643	0.454175893186	Up	0.277918636799	1814.01
TH02_0096_S01	11672399.97	OXNAD1	0.871843648509	Down	1.36450099945	1875.35
TH03_0024_S01	10752266.85	RP1-140J1.1	0.163498732283	Up	0	2078.72
TH03_0024_S01	10752266.85	RP11-95O2.1	0.344828496997	Up	0.32233402133	1948.72
TH03_0027_S01	11540237.05	RP11-32B5.8	0.815575428863	Up	0.277918636799	2006.34
TH02_0096_S01	11672399.97	SUMF1	0.985500430305	Down	1.86965811253	1956.92
TH02_0096_S01	11672399.97	NAP1L6	0.748461233004	Up	0.409074544907	1866.95
TH02_0096_S01	11672399.97	CEP76	0.367371065649	Down	0.389630317688	1996.71
TH02_0096_S01	11672399.97	ETAA1	0.704871964456	Down	1.13209557533	2082.77
TH02_0096_S01	11672399.97	RTP1	0.495695162624	Up	0.071774750948	2039.95
TH03_0027_S01	11540237.05	OCSTAMP	0.0840642647885	Up	0.071774750948	1886.34
TH02_0096_S01	11672399.97	CTC-525D6.3	0.0426443374085	Up	0	1898.95
TH03_0024_S01	10752266.85	RP11-486O13.5	0.163498732283	Up	0.106960088015	2027.72
TH03_0027_S01	11540237.05	ZP2	0.163498732283	Up	0.0362440273166	2084.34
TH03_0027_S01	11540237.05	RP11-479O17.9	0.389566811763	Up	0.176311850548	2094.34
TH03_0114_S01	10497366.74	FOLH1B	0.495695162624	Up	0.409074544907	2016.63
TH03_0027_S01	11540237.05	KCNJ18	0.0426443374085	Up	0.0362440273166	2039.34
TH03_0027_S01	11540237.05	RP11-71H17.8	0.17632277264	Up	0.176311850548	1829.34
TH02_0096_S01	11672399.97	LINC01561	0.918386234446	Up	0.687809228897	1982.95
TH03_0024_S01	10752266.85	ATP11AUN	0.13750352375	Up	0.0362440273166	2065.72
TH03_0027_S01	11540237.05	PGM5P2	0.613531652918	Up	0.572500765324	1823.34
TH03_0027_S01	11540237.05	LINC00943	0.584962500721	Up	0.343758791685	1857.46
TH02_0096_S01	11672399.97	PPP1R17	0.356143810225	Up	0.106960088015	2090.95
TH03_0024_S01	10752266.85	RP11-834C11.11	0.555816155062	Up	0.482645124197	1981.72
TH02_0096_S01	11672399.97	PABPC1L2B	0.214124805353	Up	0.071774750948	2019.95
